  5.0000000e+000  4.6375440e-001  7.1518235e-002  7.1518296e-002  6.1682010e-008  5.2551406e+000
  5.1000000e+000  4.5861198e-001  7.1513586e-002  7.1513622e-002  3.5527744e-008  5.2643439e+000
  5.2000000e+000  4.5896824e-001  7.1509049e-002  7.1509051e-002  2.0007642e-009  5.2734010e+000
  5.3000000e+000  4.5932383e-001  7.1504617e-002  7.1504580e-002 -3.6708764e-008  5.2823115e+000
  5.4000000e+000  4.6434589e-001  7.1500285e-002  7.1500206e-002 -7.9033901e-008  5.2910765e+000
  5.5000000e+000  4.6611814e-001  7.1496049e-002  7.1495925e-002 -1.2387912e-007  5.2996979e+000
  5.6000000e+000  4.6316533e-001  7.1491905e-002  7.1491735e-002 -1.7052363e-007  5.3081788e+000
  5.7000000e+000  4.6099746e-001  7.1487850e-002  7.1487633e-002 -2.1743330e-007  5.3165190e+000
  5.8000000e+000  4.6295932e-001  7.1483880e-002  7.1483604e-002 -2.7588572e-007  5.3247587e+000
  5.9000000e+000  4.6894798e-001  7.1479992e-002  7.1479376e-002 -6.1553653e-007  5.3337491e+000
  6.0000000e+000  4.6531031e-001  7.1476184e-002  7.1475588e-002 -5.9605873e-007  5.3414826e+000
  6.1000000e+000  4.6322256e-001  7.1472452e-002  7.1471873e-002 -5.7929494e-007  5.3490995e+000
  6.2000000e+000  4.7038301e-001  7.1468795e-002  7.1468233e-002 -5.6190569e-007  5.3565924e+000
  6.3000000e+000  4.6973854e-001  7.1465210e-002  7.1464665e-002 -5.4489624e-007  5.3639671e+000
  6.4000000e+000  4.6556971e-001  7.1461695e-002  7.1461167e-002 -5.2832363e-007  5.3712253e+000
  6.5000000e+000  4.7307122e-001  7.1458248e-002  7.1457734e-002 -5.1372196e-007  5.3783714e+000
  6.6000000e+000  4.7024410e-001  7.1454866e-002  7.1454365e-002 -5.0095998e-007  5.3854072e+000
  6.7000000e+000  4.6674936e-001  7.1451549e-002  7.1451061e-002 -4.8776878e-007  5.3923376e+000
  6.8000000e+000  4.7911968e-001  7.1448293e-002  7.1447821e-002 -4.7209199e-007  5.3991687e+000
  6.9000000e+000  4.7016787e-001  7.1445097e-002  7.1444643e-002 -4.5392909e-007  5.4059025e+000
  7.0000000e+000  4.7343201e-001  7.1441960e-002  7.1441526e-002 -4.3383900e-007  5.4125394e+000
  7.1000000e+000  4.7679009e-001  7.1438880e-002  7.1438468e-002 -4.1232874e-007  5.4190808e+000
  7.2000000e+000  4.6979522e-001  7.1435855e-002  7.1435466e-002 -3.8991211e-007  5.4255272e+000
  7.3000000e+000  4.8284817e-001  7.1432885e-002  7.1432518e-002 -3.6726616e-007  5.4318797e+000
  7.4000000e+000  4.7382255e-001  7.1429968e-002  7.1429623e-002 -3.4503343e-007  5.4381388e+000
  7.5000000e+000  4.8984088e-001  7.1427102e-002  7.1426779e-002 -3.2289505e-007  5.4443086e+000
  7.6000000e+000  4.7465813e-001  7.1424286e-002  7.1423986e-002 -3.0033028e-007  5.4503934e+000
  7.7000000e+000  4.8568844e-001  7.1421520e-002  7.1421241e-002 -2.7933929e-007  5.4563896e+000
  7.8000000e+000  4.7895986e-001  7.1418803e-002  7.1418743e-002 -5.9859991e-008  5.4629287e+000
  7.9000000e+000  4.8323448e-001  7.1416132e-002  7.1416095e-002 -3.7044786e-008  5.4687715e+000
  8.0000000e+000  4.7965884e-001  7.1413508e-002  7.1413496e-002 -1.2523453e-008  5.4745436e+000
  8.1000000e+000  4.8232129e-001  7.1410930e-002  7.1410941e-002  1.1748206e-008  5.4802410e+000
  8.2000000e+000  4.8363134e-001  7.1408395e-002  7.1408430e-002  3.4942477e-008  5.4858629e+000
  8.3000000e+000  4.8409195e-001  7.1405904e-002  7.1405961e-002  5.6708379e-008  5.4914094e+000
  8.4000000e+000  4.8344407e-001  7.1403455e-002  7.1403532e-002  7.6979392e-008  5.4968813e+000
  8.5000000e+000  4.8967028e-001  7.1401048e-002  7.1401143e-002  9.5724346e-008  5.5022798e+000
  8.6000000e+000  4.8301124e-001  7.1398681e-002  7.1398793e-002  1.1235667e-007  5.5076079e+000
  8.7000000e+000  4.9141568e-001  7.1396355e-002  7.1396480e-002  1.2520932e-007  5.5128723e+000
  8.8000000e+000  4.8539915e-001  7.1394005e-002  7.1394205e-002  1.9941617e-007  5.5178697e+000
  8.9000000e+000  4.9342238e-001  7.1391763e-002  7.1391965e-002  2.0143058e-007  5.5230216e+000
  9.0000000e+000  4.8414112e-001  7.1389561e-002  7.1389760e-002  1.9858850e-007  5.5281176e+000
  9.1000000e+000  4.9795098e-001  7.1387397e-002  7.1387589e-002  1.9217524e-007  5.5331552e+000
  9.2000000e+000  4.8529880e-001  7.1385269e-002  7.1385452e-002  1.8364802e-007  5.5381312e+000
  9.3000000e+000  4.9705837e-001  7.1383175e-002  7.1383348e-002  1.7380090e-007  5.5430443e+000
  9.4000000e+000  4.9346524e-001  7.1381114e-002  7.1381276e-002  1.6290367e-007  5.5478951e+000
  9.5000000e+000  4.9501412e-001  7.1379085e-002  7.1379236e-002  1.5104635e-007  5.5526846e+000
  9.6000000e+000  5.0092753e-001  7.1377088e-002  7.1377227e-002  1.3833086e-007  5.5574136e+000
  9.7000000e+000  4.8941162e-001  7.1375123e-002  7.1375248e-002  1.2489893e-007  5.5620829e+000
  9.8000000e+000  5.0234405e-001  7.1373187e-002  7.1373298e-002  1.1091368e-007  5.5666933e+000
  9.9000000e+000  4.9686289e-001  7.1371281e-002  7.1371378e-002  9.6553572e-008  5.5712454e+000
  1.0000000e+001  5.0097646e-001  7.1369404e-002  7.1369486e-002  8.1987460e-008  5.5757402e+000
  1.0100000e+001  5.0070950e-001  7.1367555e-002  7.1367622e-002  6.7315266e-008  5.5801789e+000
