  1.0400000e+001 -6.9135505e+000 -7.1529992e+000
  1.0500000e+001 -6.8081478e+000 -7.0479199e+000
  1.0600000e+001 -6.7027810e+000 -6.9427015e+000
  1.0700000e+001 -6.5975111e+000 -6.8374206e+000
  1.0800000e+001 -6.4923919e+000 -6.7321464e+000
  1.0900000e+001 -6.3874699e+000 -6.6269397e+000
  1.1000000e+001 -6.2827865e+000 -6.5218556e+000
  1.1100000e+001 -6.1783786e+000 -6.4169446e+000
  1.1200000e+001 -6.0742786e+000 -6.3122514e+000
  1.1300000e+001 -5.9705136e+000 -6.2078142e+000
  1.1400000e+001 -5.8671070e+000 -6.1036662e+000
  1.1500000e+001 -5.7640793e+000 -5.9998369e+000
  1.1600000e+001 -5.6614486e+000 -5.8963524e+000
  1.1700000e+001 -5.5592300e+000 -5.7932349e+000
  1.1800000e+001 -5.4574366e+000 -5.6905034e+000
  1.1900000e+001 -5.3560792e+000 -5.5881739e+000
  1.2000000e+001 -5.2551676e+000 -5.4862604e+000
  1.2100000e+001 -5.1547104e+000 -5.3847754e+000
  1.2200000e+001 -5.0547155e+000 -5.2837298e+000
  1.2300000e+001 -4.9551898e+000 -5.1831328e+000
  1.2400000e+001 -4.8561398e+000 -5.0829929e+000
  1.2500000e+001 -4.7575711e+000 -4.9833171e+000
  1.2600000e+001 -4.6594893e+000 -4.8841117e+000
  1.2700000e+001 -4.5619005e+000 -4.7853832e+000
  1.2800000e+001 -4.4648109e+000 -4.6871379e+000
  1.2900000e+001 -4.3682275e+000 -4.5893823e+000
  1.3000000e+001 -4.2721575e+000 -4.4921224e+000
  1.3100000e+001 -4.1766086e+000 -4.3953649e+000
  1.3200000e+001 -4.0815903e+000 -4.2991170e+000
  1.3300000e+001 -3.9871119e+000 -4.2033859e+000
  1.3400000e+001 -3.8931845e+000 -4.1081797e+000
  1.3500000e+001 -3.7998215e+000 -4.0135083e+000
  1.3600000e+001 -3.7070384e+000 -3.9193831e+000
  1.3700000e+001 -3.6148533e+000 -3.8258169e+000
  1.3800000e+001 -3.5232863e+000 -3.7328246e+000
  1.3900000e+001 -3.4323599e+000 -3.6404222e+000
  1.4000000e+001 -3.3421001e+000 -3.5486288e+000
  1.4100000e+001 -3.2525371e+000 -3.4574659e+000
  1.4200000e+001 -3.1637051e+000 -3.3669584e+000
  1.4300000e+001 -3.0756437e+000 -3.2771350e+000
  1.4400000e+001 -2.9883980e+000 -3.1880290e+000
  1.4500000e+001 -2.9020183e+000 -3.0996778e+000
  1.4600000e+001 -2.8165604e+000 -3.0121229e+000
  1.4700000e+001 -2.7320870e+000 -2.9254116e+000
  1.4800000e+001 -2.6486705e+000 -2.8395983e+000
  1.4900000e+001 -2.5663911e+000 -2.7547441e+000
  1.5000000e+001 -2.4853374e+000 -2.6709175e+000
  1.5100000e+001 -2.4056063e+000 -2.5881940e+000
  1.5200000e+001 -2.3273054e+000 -2.5066582e+000
  1.5300000e+001 -2.2505537e+000 -2.4264050e+000
  1.5400000e+001 -2.1754794e+000 -2.3475380e+000
  1.5500000e+001 -2.1022193e+000 -2.2701701e+000
  1.5600000e+001 -2.0309201e+000 -2.1944240e+000
  1.5700000e+001 -1.9617404e+000 -2.1204347e+000
  1.5800000e+001 -1.8948451e+000 -2.0483461e+000
  1.5900000e+001 -1.8304040e+000 -1.9783101e+000
  1.6000000e+001 -1.7685926e+000 -1.9104877e+000
  1.6100000e+001 -1.7095903e+000 -1.8450485e+000
  1.6200000e+001 -1.6535734e+000 -1.7821656e+000
  1.6300000e+001 -1.6007149e+000 -1.7220152e+000
  1.6400000e+001 -1.5511827e+000 -1.6647759e+000
  1.6500000e+001 -1.5051320e+000 -1.6106222e+000
  1.6600000e+001 -1.4627048e+000 -1.5597232e+000
  1.6700000e+001 -1.4240267e+000 -1.5122401e+000
  1.6800000e+001 -1.3892024e+000 -1.4683200e+000
  1.6900000e+001 -1.3583149e+000 -1.4280951e+000
  1.7000000e+001 -1.3314241e+000 -1.3916791e+000
  1.7100000e+001 -1.3085648e+000 -1.3591635e+000
  1.7200000e+001 -1.2897488e+000 -1.3306176e+000
  1.7300000e+001 -1.2749647e+000 -1.3060869e+000
  1.7400000e+001 -1.2641799e+000 -1.2855922e+000
  1.7500000e+001 -1.2573435e+000 -1.2691317e+000
  1.7600000e+001 -1.2543889e+000 -1.2566815e+000
  1.7700000e+001 -1.2552371e+000 -1.2481983e+000
  1.7800000e+001 -1.2597994e+000 -1.2436218e+000
  1.7900000e+001 -1.2679820e+000 -1.2428783e+000
  1.8000000e+001 -1.2796878e+000 -1.2458836e+000
  1.8100000e+001 -1.2948195e+000 -1.2525460e+000
  1.8200000e+001 -1.3132826e+000 -1.2627704e+000
  1.8300000e+001 -1.3349873e+000 -1.2764605e+000
  1.8400000e+001 -1.3598496e+000 -1.2935212e+000
  1.8500000e+001 -1.3877938e+000 -1.3138619e+000
  1.8600000e+001 -1.4187530e+000 -1.3373977e+000
  1.8700000e+001 -1.4526699e+000 -1.3640508e+000
  1.8800000e+001 -1.4894976e+000 -1.3937524e+000
  1.8900000e+001 -1.5292001e+000 -1.4264434e+000
  1.9000000e+001 -1.5717523e+000 -1.4620749e+000
  1.9100000e+001 -1.6171409e+000 -1.5006091e+000
  1.9200000e+001 -1.6653635e+000 -1.5420197e+000
  1.9300000e+001 -1.7164297e+000 -1.5862917e+000
  1.9400000e+001 -1.7703609e+000 -1.6334224e+000
  1.9500000e+001 -1.8271904e+000 -1.6834211e+000
  1.9600000e+001 -1.8869635e+000 -1.7363093e+000
  1.9700000e+001 -1.9497381e+000 -1.7921213e+000
  1.9800000e+001 -2.0155850e+000 -1.8509045e+000
  1.9900000e+001 -2.0845881e+000 -1.9127194e+000
  2.0000000e+001 -2.1568444e+000 -1.9776400e+000
  2.0100000e+001 -2.2324655e+000 -2.0457549e+000
  2.0200000e+001 -2.3115777e+000 -2.1171679e+000
  2.0300000e+001 -2.3943224e+000 -2.1919982e+000
  2.0400000e+001 -2.4808559e+000 -2.2703813e+000
  2.0500000e+001 -2.5713515e+000 -2.3524702e+000
  2.0600000e+001 -2.6659986e+000 -2.4384360e+000
  2.0700000e+001 -2.7650021e+000 -2.5284699e+000
  2.0800000e+001 -2.8685824e+000 -2.6227826e+000
  2.0900000e+001 -2.9769742e+000 -2.7216051e+000
  2.1000000e+001 -3.0904246e+000 -2.8251900e+000
  2.1100000e+001 -3.2091963e+000 -2.9338132e+000
  2.1200000e+001 -3.3335452e+000 -3.0477677e+000
  2.1300000e+001 -3.4637167e+000 -3.1673638e+000
  2.1400000e+001 -3.5999464e+000 -3.2929286e+000
  2.1500000e+001 -3.7424406e+000 -3.4247983e+000
  2.1600000e+001 -3.8913518e+000 -3.5633130e+000
  2.1700000e+001 -4.0467392e+000 -3.7087931e+000
  2.1800000e+001 -4.2085049e+000 -3.8615058e+000
  2.1900000e+001 -4.3763920e+000 -4.0216636e+000
  2.2000000e+001 -4.5499109e+000 -4.1893707e+000
  2.2100000e+001 -4.7282436e+000 -4.3645757e+000
  2.2200000e+001 -4.9101659e+000 -4.5469434e+000
  2.2300000e+001 -5.0940129e+000 -4.7358081e+000
  2.2400000e+001 -5.2776712e+000 -4.9301033e+000
  2.2500000e+001 -5.4585170e+000 -5.1281825e+000
  2.2600000e+001 -5.6336692e+000 -5.3277998e+000
  2.2700000e+001 -5.8000900e+000 -5.5261053e+000
  2.2800000e+001 -5.9548161e+000 -5.7197219e+000
  2.2900000e+001 -6.0952830e+000 -5.9049192e+000
  2.3000000e+001 -6.2195521e+000 -6.0781636e+000
  2.3100000e+001 -6.3263560e+000 -6.2362306e+000
  2.3200000e+001 -6.4151564e+000 -6.3766267e+000
  2.3300000e+001 -6.4860469e+000 -6.4978014e+000
  2.3400000e+001 -6.5396077e+000 -6.5990976e+000
  2.3500000e+001 -6.5767878e+000 -6.6806700e+000
  2.3600000e+001 -6.5987336e+000 -6.7432643e+000
  2.3700000e+001 -6.6066918e+000 -6.7880037e+000
  2.3800000e+001 -6.6019525e+000 -6.8162708e+000
  2.3900000e+001 -6.5857643e+000 -6.8295124e+000
  2.4000000e+001 -6.5593211e+000 -6.8291788e+000
  2.4100000e+001 -6.5237402e+000 -6.8166684e+000
  2.4200000e+001 -6.4800495e+000 -6.7932837e+000
  2.4300000e+001 -6.4291929e+000 -6.7602329e+000
  2.4400000e+001 -6.3720255e+000 -6.7186140e+000
  2.4500000e+001 -6.3093206e+000 -6.6694235e+000
  2.4600000e+001 -6.2417763e+000 -6.6135651e+000
  2.4700000e+001 -6.1700157e+000 -6.5518466e+000
  2.4800000e+001 -6.0945974e+000 -6.4849969e+000
  2.4900000e+001 -6.0160200e+000 -6.4136709e+000
  2.5000000e+001 -5.9347239e+000 -6.3384499e+000
  2.5100000e+001 -5.8511010e+000 -6.2598559e+000
  2.5200000e+001 -5.7654978e+000 -6.1783546e+000
  2.5300000e+001 -5.6782181e+000 -6.0943568e+000
  2.5400000e+001 -5.5895299e+000 -6.0082275e+000
  2.5500000e+001 -5.4996691e+000 -5.9202911e+000
  2.5600000e+001 -5.4088416e+000 -5.8308324e+000
  2.5700000e+001 -5.3172269e+000 -5.7401004e+000
  2.5800000e+001 -5.2249834e+000 -5.6483160e+000
  2.5900000e+001 -5.1322494e+000 -5.5556725e+000
  2.6000000e+001 -5.0391452e+000 -5.4623385e+000
  2.6100000e+001 -4.9457757e+000 -5.3684603e+000
  2.6200000e+001 -4.8522338e+000 -5.2741673e+000
  2.6300000e+001 -4.7586013e+000 -5.1795726e+000
  2.6400000e+001 -4.6649495e+000 -5.0847746e+000
  2.6500000e+001 -4.5713413e+000 -4.9898586e+000
  2.6600000e+001 -4.4778327e+000 -4.8948993e+000
  2.6700000e+001 -4.3844744e+000 -4.7999635e+000
  2.6800000e+001 -4.2913125e+000 -4.7051101e+000
  2.6900000e+001 -4.1983879e+000 -4.6103904e+000
  2.7000000e+001 -4.1057392e+000 -4.5158504e+000
  2.7100000e+001 -4.0134014e+000 -4.4215305e+000
  2.7200000e+001 -3.9214082e+000 -4.3274677e+000
  2.7300000e+001 -3.8297929e+000 -4.2336969e+000
  2.7400000e+001 -3.7385884e+000 -4.1402504e+000
  2.7500000e+001 -3.6478269e+000 -4.0471581e+000
  2.7600000e+001 -3.5575408e+000 -3.9544479e+000
  2.7700000e+001 -3.4677642e+000 -3.8621483e+000
  2.7800000e+001 -3.3785324e+000 -3.7702861e+000
  2.7900000e+001 -3.2898836e+000 -3.6788894e+000
  2.8000000e+001 -3.2018593e+000 -3.5879875e+000
  2.8100000e+001 -3.1145047e+000 -3.4976114e+000
  2.8200000e+001 -3.0278684e+000 -3.4077931e+000
  2.8300000e+001 -2.9420023e+000 -3.3185665e+000
  2.8400000e+001 -2.8569651e+000 -3.2299689e+000
  2.8500000e+001 -2.7728224e+000 -3.1420414e+000
  2.8600000e+001 -2.6896461e+000 -3.0548291e+000
  2.8700000e+001 -2.6075153e+000 -2.9683821e+000
  2.8800000e+001 -2.5265162e+000 -2.8827548e+000
  2.8900000e+001 -2.4467439e+000 -2.7980082e+000
  2.9000000e+001 -2.3683045e+000 -2.7142100e+000
  2.9100000e+001 -2.2913129e+000 -2.6314356e+000
  2.9200000e+001 -2.2158924e+000 -2.5497676e+000
  2.9300000e+001 -2.1421751e+000 -2.4692962e+000
  2.9400000e+001 -2.0703048e+000 -2.3901219e+000
  2.9500000e+001 -2.0004357e+000 -2.3123550e+000
  2.9600000e+001 -1.9327280e+000 -2.2361149e+000
  2.9700000e+001 -1.8673478e+000 -2.1615299e+000
  2.9800000e+001 -1.8044689e+000 -2.0887393e+000
  2.9900000e+001 -1.7442691e+000 -2.0178923e+000
  3.0000000e+001 -1.6869244e+000 -1.9491453e+000
  3.0100000e+001 -1.6326098e+000 -1.8826628e+000
  3.0200000e+001 -1.5814967e+000 -1.8186166e+000
  3.0300000e+001 -1.5337461e+000 -1.7571814e+000
  3.0400000e+001 -1.4895072e+000 -1.6985340e+000
  3.0500000e+001 -1.4489157e+000 -1.6428518e+000
  3.0600000e+001 -1.4120870e+000 -1.5903065e+000
  3.0700000e+001 -1.3791173e+000 -1.5410640e+000
  3.0800000e+001 -1.3500801e+000 -1.4952795e+000
  3.0900000e+001 -1.3250247e+000 -1.4530936e+000
  3.1000000e+001 -1.3039772e+000 -1.4146308e+000
  3.1100000e+001 -1.2869404e+000 -1.3799957e+000
  3.1200000e+001 -1.2738948e+000 -1.3492704e+000
  3.1300000e+001 -1.2648015e+000 -1.3225148e+000
  3.1400000e+001 -1.2596043e+000 -1.2997643e+000
  3.1500000e+001 -1.2582326e+000 -1.2810307e+000
  3.1600000e+001 -1.2606047e+000 -1.2663036e+000
  3.1700000e+001 -1.2666314e+000 -1.2555517e+000
  3.1800000e+001 -1.2762186e+000 -1.2487254e+000
  3.1900000e+001 -1.2892703e+000 -1.2457597e+000
  3.2000000e+001 -1.3056918e+000 -1.2465773e+000
  3.2100000e+001 -1.3253914e+000 -1.2510918e+000
  3.2200000e+001 -1.3482823e+000 -1.2592108e+000
  3.2300000e+001 -1.3742850e+000 -1.2708397e+000
  3.2400000e+001 -1.4033278e+000 -1.2858835e+000
  3.2500000e+001 -1.4353480e+000 -1.3042495e+000
  3.2600000e+001 -1.4702927e+000 -1.3258502e+000
  3.2700000e+001 -1.5081195e+000 -1.3506041e+000
  3.2800000e+001 -1.5487966e+000 -1.3784375e+000
  3.2900000e+001 -1.5923034e+000 -1.4092861e+000
  3.3000000e+001 -1.6386301e+000 -1.4430950e+000
  3.3100000e+001 -1.6877787e+000 -1.4798200e+000
  3.3200000e+001 -1.7397625e+000 -1.5194280e+000
  3.3300000e+001 -1.7946063e+000 -1.5618971e+000
  3.3400000e+001 -1.8523468e+000 -1.6072171e+000
  3.3500000e+001 -1.9130329e+000 -1.6553898e+000
  3.3600000e+001 -1.9767256e+000 -1.7064290e+000
  3.3700000e+001 -2.0434985e+000 -1.7603607e+000
  3.3800000e+001 -2.1134381e+000 -1.8172236e+000
  3.3900000e+001 -2.1866449e+000 -1.8770695e+000
  3.4000000e+001 -2.2632326e+000 -1.9399632e+000
  3.4100000e+001 -2.3433297e+000 -2.0059833e+000
  3.4200000e+001 -2.4270792e+000 -2.0752230e+000
  3.4300000e+001 -2.5146400e+000 -2.1477905e+000
  3.4400000e+001 -2.6061859e+000 -2.2238098e+000
  3.4500000e+001 -2.7019059e+000 -2.3034210e+000
  3.4600000e+001 -2.8020059e+000 -2.3867819e+000
  3.4700000e+001 -2.9067059e+000 -2.4740685e+000
  3.4800000e+001 -3.0162362e+000 -2.5654766e+000
  3.4900000e+001 -3.1308371e+000 -2.6612216e+000
  3.5000000e+001 -3.2507571e+000 -2.7615388e+000
  3.5100000e+001 -3.3762423e+000 -2.8666847e+000
  3.5200000e+001 -3.5075410e+000 -2.9769378e+000
  3.5300000e+001 -3.6448597e+000 -3.0925927e+000
  3.5400000e+001 -3.7883565e+000 -3.2139592e+000
  3.5500000e+001 -3.9381404e+000 -3.3413623e+000
  3.5600000e+001 -4.0942175e+000 -3.4751297e+000
  3.5700000e+001 -4.2564628e+000 -3.6155905e+000
  3.5800000e+001 -4.4245226e+000 -3.7630356e+000
  3.5900000e+001 -4.5977759e+000 -3.9177042e+000
  3.6000000e+001 -4.7753158e+000 -4.0797669e+000
  3.6100000e+001 -4.9558067e+000 -4.2492674e+000
  3.6200000e+001 -5.1374673e+000 -4.4260476e+000
  3.6300000e+001 -5.3180868e+000 -4.6096487e+000
  3.6400000e+001 -5.4950478e+000 -4.7992888e+000
  3.6500000e+001 -5.6654335e+000 -4.9937014e+000
  3.6600000e+001 -5.8262870e+000 -5.1910531e+000
  3.6700000e+001 -5.9748947e+000 -5.3889159e+000
  3.6800000e+001 -6.1088755e+000 -5.5842897e+000
  3.6900000e+001 -6.2265164e+000 -5.7736943e+000
  3.7000000e+001 -6.3267815e+000 -5.9535443e+000
  3.7100000e+001 -6.4093079e+000 -6.1203841e+000
  3.7200000e+001 -6.4743264e+000 -6.2712725e+000
  3.7300000e+001 -6.5224941e+000 -6.4040771e+000
  3.7400000e+001 -6.5547756e+000 -6.5175560e+000
  3.7500000e+001 -6.5723331e+000 -6.6113409e+000
  3.7600000e+001 -6.5763964e+000 -6.6857773e+000
  3.7700000e+001 -6.5682141e+000 -6.7417265e+000
  3.7800000e+001 -6.5490065e+000 -6.7804062e+000
  3.7900000e+001 -6.5199253e+000 -6.8031887e+000
  3.8000000e+001 -6.4820511e+000 -6.8115140e+000
  3.8100000e+001 -6.4363781e+000 -6.8068031e+000
  3.8200000e+001 -6.3838146e+000 -6.7904061e+000
  3.8300000e+001 -6.3251885e+000 -6.7635897e+000
  3.8400000e+001 -6.2612448e+000 -6.7275125e+000
  3.8500000e+001 -6.1926559e+000 -6.6832343e+000
  3.8600000e+001 -6.1200247e+000 -6.6317171e+000
  3.8700000e+001 -6.0438879e+000 -6.5738242e+000
  3.8800000e+001 -5.9647256e+000 -6.5103377e+000
  3.8900000e+001 -5.8829634e+000 -6.4419584e+000
  3.9000000e+001 -5.7989771e+000 -6.3693117e+000
  3.9100000e+001 -5.7130999e+000 -6.2929600e+000
  3.9200000e+001 -5.6256251e+000 -6.2134047e+000
  3.9300000e+001 -5.5368093e+000 -6.1310888e+000
  3.9400000e+001 -5.4468791e+000 -6.0464084e+000
  3.9500000e+001 -5.3560329e+000 -5.9597148e+000
  3.9600000e+001 -5.2644433e+000 -5.8713154e+000
  3.9700000e+001 -5.1722622e+000 -5.7814823e+000
  3.9800000e+001 -5.0796226e+000 -5.6904558e+000
  3.9900000e+001 -4.9866408e+000 -5.5984463e+000
  4.0000000e+001 -4.8934177e+000 -5.5056364e+000
  4.0100000e+001 -4.8000428e+000 -5.4121872e+000
  4.0200000e+001 -4.7065952e+000 -5.3182401e+000
  4.0300000e+001 -4.6131439e+000 -5.2239182e+000
  4.0400000e+001 -4.5197502e+000 -5.1293284e+000
  4.0500000e+001 -4.4264686e+000 -5.0345637e+000
  4.0600000e+001 -4.3333487e+000 -4.9397069e+000
  4.0700000e+001 -4.2404355e+000 -4.8448307e+000
  4.0800000e+001 -4.1477697e+000 -4.7499983e+000
  4.0900000e+001 -4.0553892e+000 -4.6552656e+000
  4.1000000e+001 -3.9633291e+000 -4.5606814e+000
  4.1100000e+001 -3.8716235e+000 -4.4662901e+000
  4.1200000e+001 -3.7803063e+000 -4.3721324e+000
  4.1300000e+001 -3.6894107e+000 -4.2782451e+000
  4.1400000e+001 -3.5989695e+000 -4.1846615e+000
  4.1500000e+001 -3.5090165e+000 -4.0914128e+000
  4.1600000e+001 -3.4195870e+000 -3.9985283e+000
  4.1700000e+001 -3.3307178e+000 -3.9060363e+000
  4.1800000e+001 -3.2424496e+000 -3.8139652e+000
  4.1900000e+001 -3.1548261e+000 -3.7223440e+000
  4.2000000e+001 -3.0678944e+000 -3.6312016e+000
  4.2100000e+001 -2.9817052e+000 -3.5405677e+000
  4.2200000e+001 -2.8963137e+000 -3.4504732e+000
  4.2300000e+001 -2.8117831e+000 -3.3609517e+000
  4.2400000e+001 -2.7281821e+000 -3.2720396e+000
  4.2500000e+001 -2.6455867e+000 -3.1837766e+000
  4.2600000e+001 -2.5640799e+000 -3.0962058e+000
  4.2700000e+001 -2.4837522e+000 -3.0093745e+000
  4.2800000e+001 -2.4047050e+000 -2.9233353e+000
  4.2900000e+001 -2.3270494e+000 -2.8381467e+000
  4.3000000e+001 -2.2509047e+000 -2.7538735e+000
  4.3100000e+001 -2.1763987e+000 -2.6705868e+000
  4.3200000e+001 -2.1036694e+000 -2.5883651e+000
  4.3300000e+001 -2.0328671e+000 -2.5072963e+000
  4.3400000e+001 -1.9641493e+000 -2.4274766e+000
  4.3500000e+001 -1.8976791e+000 -2.3490110e+000
  4.3600000e+001 -1.8336267e+000 -2.2720139e+000
  4.3700000e+001 -1.7721690e+000 -2.1966107e+000
  4.3800000e+001 -1.7134829e+000 -2.1229359e+000
  4.3900000e+001 -1.6577438e+000 -2.0511332e+000
  4.4000000e+001 -1.6051257e+000 -1.9813562e+000
  4.4100000e+001 -1.5557946e+000 -1.9137666e+000
  4.4200000e+001 -1.5099055e+000 -1.8485320e+000
  4.4300000e+001 -1.4676011e+000 -1.7858268e+000
  4.4400000e+001 -1.4290065e+000 -1.7258275e+000
  4.4500000e+001 -1.3942269e+000 -1.6687109e+000
  4.4600000e+001 -1.3633470e+000 -1.6146528e+000
  4.4700000e+001 -1.3364274e+000 -1.5638220e+000
  4.4800000e+001 -1.3135049e+000 -1.5163787e+000
  4.4900000e+001 -1.2945934e+000 -1.4724720e+000
  4.5000000e+001 -1.2796835e+000 -1.4322338e+000
  4.5100000e+001 -1.2687453e+000 -1.3957781e+000
  4.5200000e+001 -1.2617303e+000 -1.3631987e+000
  4.5300000e+001 -1.2585744e+000 -1.3345654e+000
  4.5400000e+001 -1.2592007e+000 -1.3099254e+000
  4.5500000e+001 -1.2635233e+000 -1.2893017e+000
  4.5600000e+001 -1.2714501e+000 -1.2726939e+000
  4.5700000e+001 -1.2828856e+000 -1.2600802e+000
  4.5800000e+001 -1.2977344e+000 -1.2514195e+000
  4.5900000e+001 -1.3159030e+000 -1.2466535e+000
  4.6000000e+001 -1.3373022e+000 -1.2457100e+000
  4.6100000e+001 -1.3618490e+000 -1.2485067e+000
  4.6200000e+001 -1.3894678e+000 -1.2549538e+000
  4.6300000e+001 -1.4200917e+000 -1.2649568e+000
  4.6400000e+001 -1.4536631e+000 -1.2784208e+000
  4.6500000e+001 -1.4901347e+000 -1.2952518e+000
